BIOMASS CALCULATION RESULTS
==================================================
Generated on: 2025-11-23 08:17:11
Total records: 2522

plot	subplot	year	origin	tree status	speccode	tree number	dbh	height	Total (KG)
1273676	1	2022	Natural Stand	L 	13	17144	10	9.1	25.3726
1273676	1	2022	Natural Stand	L 	13	17145	9.4	7.8	21.4241
1273676	1	2022	Natural Stand	L 	13	17146	8.2	6.8	15.6957
1273676	1	2022	Natural Stand	L 	13	17147	3.9	6.2	3.2932
1273676	1	2022	Natural Stand	L 	13	17148	6.4	5.7	9.0817
1273751	1	2005	Natural Stand	L 	13	17151	33.2	24.13	447.2376
1273751	1	2005	Natural Stand	L 	13	17152	26.2	21.01	259.6670
1273751	1	2005	Natural Stand	L 	13	17153	26.2	16.41	226.5957
1273751	1	2005	Natural Stand	L 	13	17154	22.5	15.67	163.3584
1273751	1	2005	Natural Stand	L 	13	17155	18.1	14.3	101.2846
1273751	1	2005	Natural Stand	L 	13	17156	5	3.77	5.5974
1273751	1	2011	Natural Stand	L 	13	17162	33.5	23.8	450.9724
1273751	1	2011	Natural Stand	L 	13	17163	26.6	16.9	236.7709
1273751	1	2011	Natural Stand	L 	13	17164	24.2	15.6	188.7436
1273751	1	2011	Natural Stand	L 	13	17165	20.1	15	127.7143
1273751	1	2011	Natural Stand	L 	13	17166	10.2	7.8	25.4895
1273751	1	2011	Natural Stand	L 	13	17167	6	5.2	7.8970
1273751	1	2022	Natural Stand	V 	13	17178	16.8	19.6	106.8793
1273751	1	2022	Natural Stand	V 	13	17179	27.3	18.8	263.1683
1273751	1	2022	Natural Stand	V 	13	17180	22.9	17	176.3130
1273751	1	2022	Natural Stand	V 	13	17181	26.6	16.9	236.7709
1273751	1	2022	Natural Stand	L 	13	17182	13.2	10.2	46.6026
1273751	1	2022	Natural Stand	L 	13	17183	12.8	9.3	42.6390
1273751	1	2022	Natural Stand	L 	13	17184	10.2	8.2	25.7097
1273751	1	2022	Natural Stand	L 	13	17185	8.3	6.4	16.0597
1273751	1	2022	Natural Stand	L 	13	17186	4.9	6.1	5.2072
1273751	1	2022	Natural Stand	L 	13	17187	4.7	4.4	4.6639
1273781	1	2003	Natural Stand	L 	13	17194	12.7	11.98	45.9935
1273781	1	2003	Natural Stand	L 	13	17195	9	6.67	19.1932
1273781	1	2011	Natural Stand	L 	13	17200	14.1	13.9	61.0979
1273781	1	2011	Natural Stand	L 	13	17201	8.8	7.6	18.5458
1273781	1	2011	Natural Stand	L 	13	17202	6.1	7.5	8.6835
1273781	1	2022	Natural Stand	L 	13	17208	16	15.6	83.5204
1273781	1	2022	Natural Stand	L 	13	17209	15.3	13.7	71.0976
1273781	1	2022	Natural Stand	L 	13	17210	15	12.4	65.1126
1273781	1	2022	Natural Stand	L 	13	17211	11.4	10.6	35.0659
1273781	1	2022	Natural Stand	L 	13	17212	6.8	6.2	10.4034
1280416	1	2006	Natural Stand	L 	13	17216	13.6	11.06	50.9530
1280416	1	2006	Natural Stand	L 	13	17217	9.4	8.85	22.1478
1280416	1	2011	Natural Stand	L 	13	17295	14.9	12.2	63.7855
1280416	1	2011	Natural Stand	L 	13	17296	10.7	10.2	30.3790
1280416	1	2011	Natural Stand	L 	13	17297	3.2	3.8	2.0219
1280416	1	2022	Natural Stand	L 	13	17373	12.2	12.6	43.6349
1280416	1	2022	Natural Stand	L 	13	17374	13.8	12	54.2970
1280416	1	2022	Natural Stand	L 	13	17375	12.2	11.7	41.9909
1280416	1	2022	Natural Stand	L 	13	17376	13.9	11.5	54.0857
1280416	1	2022	Natural Stand	L 	13	17377	12.3	11.2	41.8216
1280416	1	2022	Natural Stand	L 	13	17378	10.2	10.9	28.4748
1280416	1	2022	Natural Stand	L 	13	17379	13.5	10.3	48.9676
1280416	1	2022	Natural Stand	L 	13	17380	12.2	10.2	39.6337
1280416	1	2022	Natural Stand	L 	13	17381	12	10	38.0532
1280416	1	2022	Natural Stand	L 	13	17382	8.4	9.5	18.1635
1280416	1	2022	Natural Stand	L 	13	17383	10.8	9.2	29.8264
1280416	1	2022	Natural Stand	L 	13	17384	9.1	9	20.8546
1280416	1	2022	Natural Stand	L 	13	17385	9.8	8.2	23.6335
1280416	1	2022	Natural Stand	L 	13	17386	16.2	5.9	78.6529
1280436	1	2010	Natural Stand	L 	13	17418	11.6	9.7	35.1371
1280436	1	2010	Natural Stand	L 	13	17419	12.5	8.56	39.9432
1280436	1	2010	Natural Stand	L 	13	17420	11.3	8.55	32.1932
1280436	1	2010	Natural Stand	L 	13	17421	7.9	8.39	15.2594
1280436	1	2010	Natural Stand	L 	13	17422	6.9	7.81	11.3044
1280436	1	2010	Natural Stand	L 	13	17423	5.5	5.96	6.5921
1280436	1	2021	Natural Stand	L 	13	17429	14.9	12.5	64.4804
1280436	1	2021	Natural Stand	L 	13	17430	16.1	12.1	74.3516
1280436	1	2021	Natural Stand	L 	13	17431	9.2	11.5	23.9761
1280436	1	2021	Natural Stand	L 	13	17432	7.1	8.4	12.3144
1280451	1	2004	Natural Stand	L 	13	17437	22	16.63	161.0162
1280451	1	2004	Natural Stand	L 	13	17438	18.1	15	103.7984
1280451	1	2015	Natural Stand	L 	13	17443	20.4	13.4	125.3546
1280486	1	2004	Natural Stand	L 	13	17444	16.5	17	93.5536
1280486	1	2004	Natural Stand	L 	13	17445	16.4	13.85	81.9835
1280486	1	2004	Natural Stand	L 	13	17446	13.1	12.32	49.5840
1280486	1	2004	Natural Stand	L 	13	17447	13.7	11.5	52.5264
1280486	1	2004	Natural Stand	L 	13	17448	12.1	11.27	40.5875
1280486	1	2004	Natural Stand	L 	13	17449	5.1	5.45	5.5517
1280486	1	2008	Natural Stand	L 	13	17458	17.4	14.85	95.5461
1280486	1	2008	Natural Stand	L 	13	17459	17	14.22	89.2072
1280486	1	2008	Natural Stand	L 	13	17460	13.4	12.2	51.6070
1280486	1	2008	Natural Stand	L 	13	17461	16.8	11.97	80.7850
1280486	1	2008	Natural Stand	L 	13	17462	18.5	11.93	98.5049
1280486	1	2008	Natural Stand	L 	13	17463	13.1	11.88	48.7166
1280486	1	2008	Natural Stand	L 	13	17464	11.2	9.33	32.2900
1280486	1	2008	Natural Stand	L 	13	17465	3.5	3.85	2.4619
1280486	1	2008	Natural Stand	L 	13	17466	3.6	3.73	2.6364
1280486	1	2018	Natural Stand	L 	13	17472	21.5	18	161.1075
1280486	1	2018	Natural Stand	L 	13	17473	20.9	16.5	144.9659
1280486	1	2018	Natural Stand	L 	13	17474	15.9	13.8	76.9806
1280486	1	2018	Natural Stand	L 	13	17475	19.5	13.1	113.3234
1280486	1	2018	Natural Stand	L 	13	17476	9	9.1	20.4783
1280486	1	2018	Natural Stand	L 	13	17477	3.8	3.8	2.9670
1280536	1	2005	Natural Stand	L 	13	17481	5.7	4.84	7.0926
1280536	1	2010	Natural Stand	L 	13	17482	6.9	5.54	10.7223
1280536	1	2023	Natural Stand	L 	13	17483	4.5	4.1	4.2809
1280661	1	2004	Natural Stand	L 	13	17484	27.9	21.67	298.8303
1280661	1	2004	Natural Stand	L 	13	17485	17.3	18.07	106.6155
1280661	1	2004	Natural Stand	L 	13	17486	8.6	9.86	19.3648
1280661	1	2013	Natural Stand	L 	13	17488	28.5	22.4	318.0445
1280661	1	2013	Natural Stand	L 	13	17489	19.9	20.4	151.0521
1280661	1	2023	Natural Stand	L 	13	17491	21	22.3	178.2246
1280661	1	2023	Natural Stand	L 	13	17492	11.1	13.6	38.0635
1287361	1	2004	Natural Stand	L 	13	17493	14.3	13.62	62.0845
1287361	1	2004	Natural Stand	L 	13	17494	12.8	13.29	49.3584
1287361	1	2004	Natural Stand	L 	13	17495	11.6	12.22	38.8913
1287361	1	2004	Natural Stand	L 	13	17496	11.4	11.86	36.9946
1287361	1	2004	Natural Stand	L 	13	17497	7.5	8.14	13.5849
1287361	1	2004	Natural Stand	L 	13	17498	5.2	5.09	5.7709
1287361	1	2008	Natural Stand	L 	13	17559	13.4	13.67	54.8235
1287361	1	2008	Natural Stand	L 	13	17560	11.7	11.82	38.8611
1287361	1	2008	Natural Stand	L 	13	17561	11.5	11.74	37.4354
1287361	1	2008	Natural Stand	L 	13	17562	10.3	10.94	29.0804
1287361	1	2008	Natural Stand	L 	13	17563	10.3	10.3	28.2654
1287361	1	2008	Natural Stand	L 	13	17564	10.2	9.87	27.2197
1287361	1	2008	Natural Stand	L 	13	17565	6.8	8.75	11.5095
1287361	1	2008	Natural Stand	L 	13	17566	8.8	7.53	18.5132
1287361	1	2008	Natural Stand	L 	13	17567	6.4	7.32	9.4908
1287361	1	2008	Natural Stand	L 	13	17568	8.2	6.67	15.6695
1287361	1	2008	Natural Stand	L 	13	17569	5.3	4.85	6.0298
1287361	1	2008	Natural Stand	L 	13	17570	5.1	4.81	5.5413
1287361	1	2008	Natural Stand	L 	13	17571	2.9	3.55	1.6401
1287361	1	2008	Natural Stand	L 	13	17572	3.4	3.14	2.4351
1287361	1	2008	Natural Stand	L 	13	17573	2.9	2.01	2.1900
1287361	1	2018	Natural Stand	L 	13	17634	11.7	12.2	39.5134
1287361	1	2018	Natural Stand	L 	13	17635	10.2	10.5	27.9654
1287361	1	2018	Natural Stand	L 	13	17636	10.1	10.3	27.1818
1287361	1	2018	Natural Stand	L 	13	17637	10.1	8.9	25.7147
1287361	1	2018	Natural Stand	L 	13	17638	9.2	8.4	20.8486
1287361	1	2018	Natural Stand	L 	13	17639	6.5	7.6	9.9199
1287361	1	2018	Natural Stand	L 	13	17640	8.4	7.5	16.7707
1287361	1	2018	Natural Stand	L 	13	17641	4.6	5.8	4.5145
1287361	1	2018	Natural Stand	L 	13	17642	5.4	5.3	6.2673
1287361	1	2018	Natural Stand	L 	13	17643	5.3	5.2	6.0158
1287376	1	2006	Natural Stand	L 	13	17734	7.5	5.87	12.8607
1287376	1	2006	Natural Stand	L 	13	17735	4.5	4.57	4.2192
1287376	1	2016	Natural Stand	L 	13	17736	11.9	9.4	36.6955
1287376	1	2016	Natural Stand	L 	13	17737	8.8	8.6	19.1695
1287376	1	2016	Natural Stand	L 	13	17738	5.2	5	5.7725
1294211	1	2004	Natural Stand	L 	13	17739	7.9	6.42	14.4191
1294211	1	2004	Natural Stand	L 	13	17740	6.5	5.39	9.4079
1294211	1	2004	Natural Stand	L 	13	17741	5.9	4.76	7.6845
1294211	1	2004	Natural Stand	L 	13	17742	5.1	4.33	5.6227
1294211	1	2004	Natural Stand	L 	13	17743	6.1	4.05	8.7036
1294211	1	2015	Natural Stand	L 	13	17795	8.8	8.2	18.8879
1294211	1	2015	Natural Stand	L 	13	17796	8.9	7.9	19.1502
1294211	1	2015	Natural Stand	L 	13	17797	9.5	7.8	21.9092
1294211	1	2015	Natural Stand	L 	13	17798	9.1	7.7	19.9558
1294211	1	2015	Natural Stand	L 	13	17799	6.7	6.5	10.1406
1294211	1	2015	Natural Stand	L 	13	17800	6.2	6.4	8.5879
1294211	1	2015	Natural Stand	L 	13	17801	7.5	6.3	12.8681
1294211	1	2015	Natural Stand	L 	13	17802	8.8	6.3	18.2785
1294211	1	2015	Natural Stand	L 	13	17803	5.1	4.7	5.5520
1301131	1	2004	Natural Stand	L 	13	17886	27.4	20.02	274.7528
1301131	1	2004	Natural Stand	L 	13	17887	21.5	18.15	161.9260
1301131	1	2004	Natural Stand	L 	13	17888	19.1	15.28	116.5237
1301131	1	2004	Natural Stand	L 	13	17889	12.5	10.6	42.2362
1301131	1	2004	Natural Stand	L 	13	17890	5.5	5.25	6.5214
1301131	1	2008	Natural Stand	L 	13	17903	20.6	16.84	142.5565
1301131	1	2008	Natural Stand	L 	13	17904	19.8	16.39	129.9382
1301131	1	2008	Natural Stand	L 	13	17905	22.1	15.99	159.1859
1301131	1	2008	Natural Stand	L 	13	17906	18.8	15.74	114.7889
1301131	1	2008	Natural Stand	L 	13	17907	20.4	15.31	132.8674
1301131	1	2008	Natural Stand	L 	13	17908	10.4	9.89	28.3291
1301131	1	2008	Natural Stand	L 	13	17909	6.9	6.95	10.9271
1301131	1	2008	Natural Stand	L 	13	17910	3.9	3.95	3.1225
1301131	1	2008	Natural Stand	L 	13	17911	4.6	3.63	4.6692
1301131	1	2018	Natural Stand	L 	13	17917	24	19	205.9370
1301131	1	2018	Natural Stand	L 	13	17918	22.4	17.8	173.2788
1301131	1	2018	Natural Stand	L 	13	17919	22.4	17.1	169.3711
1301131	1	2018	Natural Stand	L 	13	17920	23.2	16.3	177.0152
1301131	1	2018	Natural Stand	L 	13	17921	25.5	13.9	201.6187
1301131	1	2018	Natural Stand	L 	13	17922	12.5	12.6	45.7539
1301131	1	2018	Natural Stand	L 	13	17923	13.4	11.6	50.4243
1301131	1	2018	Natural Stand	L 	13	17924	10.2	10.3	27.7207
1314831	1	2004	Natural Stand	L 	13	17934	11.9	12.19	40.8269
1314831	1	2004	Natural Stand	L 	13	17935	15	11.19	62.5186
1314831	1	2004	Natural Stand	L 	13	17936	10.7	9.55	29.6214
1314831	1	2004	Natural Stand	L 	13	17937	8.5	9.4	18.5074
1314831	1	2004	Natural Stand	L 	13	17938	8.5	9.01	18.1789
1314831	1	2008	Natural Stand	L 	13	17944	12.3	12.9	44.9183
1314831	1	2008	Natural Stand	L 	13	17945	8.8	10.7	21.1240
1314831	1	2008	Natural Stand	L 	13	17946	3.5	3.83	2.4638
1314831	1	2018	Natural Stand	L 	13	17952	13.9	15.1	62.4894
1314831	1	2018	Natural Stand	L 	13	17953	9.4	12.4	26.1522
1314831	1	2018	Natural Stand	L 	13	17954	4.6	3.9	4.5576
1314846	1	2004	Natural Stand	L 	13	17964	5.1	7.76	6.1724
1314846	1	2004	Natural Stand	L 	13	17965	3.9	4.15	3.1013
1314846	1	2004	Natural Stand	L 	13	17966	3.7	4.12	2.7630
1314846	1	2004	Natural Stand	L 	13	17967	4.5	4.09	4.2831
1314846	1	2004	Natural Stand	L 	13	17968	4.5	3.72	4.3963
1314846	1	2004	Natural Stand	L 	13	17969	3.1	3.52	1.9057
1314846	1	2017	Natural Stand	L 	13	17983	5.5	7.5	7.0567
1314846	1	2017	Natural Stand	L 	13	17984	7.8	7.4	14.3170
1314846	1	2017	Natural Stand	L 	13	17985	6.5	6.8	9.6004
1314846	1	2017	Natural Stand	L 	13	17986	7.2	6.6	11.8406
1314846	1	2017	Natural Stand	L 	13	17987	7	6.5	11.1283
1314846	1	2017	Natural Stand	L 	13	17988	5.1	5.8	5.5985
1314846	1	2017	Natural Stand	L 	13	17989	5.1	5.4	5.5471
1314851	1	2004	Natural Stand	L 	13	18067	13.3	11.95	50.3466
1314851	1	2004	Natural Stand	L 	13	18068	11.4	10.91	35.5120
1314851	1	2004	Natural Stand	L 	13	18069	11.3	9.39	32.9523
1314851	1	2004	Natural Stand	L 	13	18070	11	8.95	30.7425
1314851	1	2008	Natural Stand	L 	13	18078	14.5	12.4	60.8442
1314851	1	2008	Natural Stand	L 	13	18079	12.4	11.8	43.5447
1314851	1	2008	Natural Stand	L 	13	18080	12.3	10	40.0329
1314851	1	2008	Natural Stand	L 	13	18081	5.7	6.2	7.1561
1314851	1	2008	Natural Stand	L 	13	18082	4.1	4.8	3.4469
1314851	1	2008	Natural Stand	L 	13	18083	4.3	4.7	3.8172
1314851	1	2008	Natural Stand	L 	13	18084	4	4.3	3.2693
1314851	1	2008	Natural Stand	L 	13	18085	2.8	3.4	1.5275
1314851	1	2018	Natural Stand	L 	13	18092	15.5	13.7	72.9369
1314851	1	2018	Natural Stand	L 	13	18093	5.1	5.7	5.5826
1314851	1	2018	Natural Stand	L 	13	18094	6	5.5	7.8859
1314851	1	2018	Natural Stand	L 	13	18095	4.7	4.8	4.6318
1314851	1	2018	Natural Stand	L 	13	18096	2.6	3	1.3319
1314851	1	2018	Natural Stand	L 	13	18097	2.8	2.9	1.5985
1314851	1	2018	Natural Stand	L 	13	18098	2.6	2.4	1.4727
1314851	1	2018	Natural Stand	L 	13	18099	3.5	2.4	3.0491
1321751	1	2004	Natural Stand	L 	13	18108	11.6	8.25	33.8462
1321751	1	2004	Natural Stand	L 	13	18109	5.9	4.99	7.6340
1321751	1	2004	Natural Stand	L 	13	18110	5.4	4.84	6.2863
1321751	1	2016	Natural Stand	L 	13	18136	16	11.5	72.0655
1321751	1	2016	Natural Stand	L 	13	18137	9.1	8	20.1206
1321751	1	2016	Natural Stand	L 	13	18138	8.6	7.6	17.6696
1321751	1	2016	Natural Stand	L 	13	18139	7.7	7.3	13.8932
1321751	1	2016	Natural Stand	L 	13	18140	7.7	7.3	13.8932
1321751	1	2016	Natural Stand	L 	13	18141	7.8	7.2	14.2328
1321751	1	2016	Natural Stand	L 	13	18142	7.1	6.8	11.5503
1321751	1	2016	Natural Stand	L 	13	18143	5.7	5.2	7.0525
1321751	1	2016	Natural Stand	L 	13	18144	3.9	5.2	3.1317
1321751	1	2016	Natural Stand	L 	13	18145	4.8	4.8	4.8501
1321751	1	2016	Natural Stand	L 	13	18146	5.5	3.97	6.8677
1321751	1	2016	Natural Stand	L 	13	18147	3.3	3.1	2.2828
1321751	1	2016	Natural Stand	L 	13	18148	2.6	3.1	1.3196
1321791	1	2006	Natural Stand	L 	13	18238	19.9	13.74	120.3349
1321791	1	2006	Natural Stand	L 	13	18239	14.4	10.79	56.7830
1328616	1	2004	Natural Stand	L 	13	18240	31	25.32	405.6656
1328616	1	2004	Natural Stand	L 	13	18241	21.2	22.47	182.4277
1328616	1	2004	Natural Stand	L 	13	18242	19.7	19.15	141.8339
1328616	1	2004	Natural Stand	L 	13	18243	12.5	16.9	55.2604
1328616	1	2016	Natural Stand	L 	13	18244	35.2	28.7	563.9083
1328616	1	2016	Natural Stand	L 	13	18245	20.5	19.5	154.8400
1328616	1	2016	Natural Stand	L 	13	18246	13.5	17.9	66.5246
1349261	1	2004	Natural Stand	L 	13	18248	6.9	5.72	10.7076
1349261	1	2004	Natural Stand	L 	13	18249	7.1	5.31	11.4801
1349261	1	2016	Natural Stand	L 	13	18254	13.2	10.5	47.0456
1349261	1	2016	Natural Stand	L 	13	18255	11.7	9.7	35.7633
1349261	1	2016	Natural Stand	L 	13	18256	9.3	9.2	21.9736
1349261	1	2016	Natural Stand	L 	13	18257	8	6.1	14.8147
1349261	1	2016	Natural Stand	L 	13	18258	5.1	4.7	5.5520
1349261	1	2016	Natural Stand	L 	13	18259	4.1	4.63	3.4426
9999999	1	2005	Natural Stand	L 	13	18262	18	12.84	95.4946
9999999	1	2005	Natural Stand	L 	13	18263	17.7	12.77	92.0845
9999999	1	2005	Natural Stand	L 	13	18264	18.5	12.37	99.6466
9999999	1	2005	Natural Stand	L 	13	18265	17.1	10.56	80.9415
9999999	1	2005	Natural Stand	L 	13	18266	11.8	8.66	35.3767
9999999	1	2005	Natural Stand	L 	13	18267	5	4.36	5.3684

File: output_20251123_081710.txt
