plot	subplot	year	origin	tree status	speccode	tree number	dbh	height	Wood (KG)	Bark (KG)	Foliage (KG)	Branch (KG)	Crown (KG)	Stem (KG)	Total (KG)
1253126	1	2023	Natural Stand	L 	13	15228	5	5.2	2.7303	0.5655	1.6051	0.7955	2.4006	3.2958	5.6964
1253126	1	2023	Natural Stand	L 	13	15229	3.8	5.1	1.3693	0.3056	1.0888	0.449	1.5378	1.6749	3.2127
1253126	1	2023	Natural Stand	L 	13	15230	5	5	2.7303	0.5655	1.6051	0.7955	2.4006	3.2958	5.6964
1253126	1	2023	Natural Stand	L 	13	15231	5.4	5	3.3134	0.672	1.7897	0.9339	2.7236	3.9854	6.7089
1253126	1	2023	Natural Stand	L 	13	15232	4.8	5	2.464	0.516	1.5151	0.7306	2.2457	2.98	5.2257
1253126	1	2023	Natural Stand	L 	13	15233	5.5	4.7	3.4698	0.7002	1.8368	0.9703	2.807	4.1701	6.9771
1253126	1	2023	Natural Stand	L 	13	15234	3.2	4.1	0.8888	0.2078	0.8539	0.3139	1.1677	1.0967	2.2644
1253126	1	2023	Natural Stand	L 	13	15235	4	4	1.5578	0.3428	1.1707	0.4997	1.6704	1.9006	3.571
1253126	1	2023	Natural Stand	L 	13	15236	2.9	2.8	0.6939	0.1666	0.7429	0.2556	0.9985	0.8606	1.8591
1253126	1	2023	Natural Stand	L 	13	15237	2.5	2.5	0.4778	0.1195	0.6022	0.1876	0.7899	0.5972	1.3871
1253156	1	2004	Natural Stand	L 	13	15300	28.9	18.92	225.0288	28.9294	19.1913	30.79	49.9813	253.9582	303.9396
1253156	1	2004	Natural Stand	L 	13	15301	24.7	15.28	151.6119	20.341	15.3691	22.1966	37.5657	171.9529	209.5186
1253156	1	2004	Natural Stand	L 	13	15302	22.4	14.37	118.5733	16.3366	13.3848	18.1062	31.491	134.91	166.401
1253156	1	2004	Natural Stand	L 	13	15303	15.9	13.7	50.0809	7.5736	8.2431	8.8641	17.1073	57.6545	74.7618
1253156	1	2004	Natural Stand	L 	13	15304	16.3	11.83	53.3097	8.0077	8.538	9.3352	17.8731	61.3174	79.1906
1253156	1	2004	Natural Stand	L 	13	15305	5	5.25	2.7303	0.5655	1.6051	0.7955	2.4006	3.2958	5.6964
1253156	1	2011	Natural Stand	L 	13	15367	26.9	18	187.8955	24.631	17.3403	26.5159	43.8561	212.5266	256.3827
1253156	1	2011	Natural Stand	L 	13	15368	17.7	16.2	65.5838	9.6332	9.5933	11.084	20.6772	75.217	95.8943
1253156	1	2011	Natural Stand	L 	13	15369	18.1	15.9	69.375	10.1284	9.9013	11.6124	21.5137	79.5033	101.017
1253156	1	2011	Natural Stand	L 	13	15370	24.7	15.7	151.6119	20.341	15.3691	22.1966	37.5657	171.9529	209.5186
1253156	1	2011	Natural Stand	L 	13	15371	18	13.6	68.4151	10.0033	9.824	11.4791	21.3031	78.4184	99.7215
1253156	1	2011	Natural Stand	L 	13	15372	7	8.1	6.3634	1.2027	2.5833	1.6038	4.1871	7.5661	11.7532
1253156	1	2011	Natural Stand	L 	13	15373	5.5	5.8	3.4698	0.7002	1.8368	0.9703	2.807	4.1701	6.9771
1253156	1	2022	Natural Stand	L 	13	15432	29	21.3	226.992	29.1544	19.2853	31.0124	50.2978	256.1464	306.4442
1253156	1	2022	Natural Stand	L 	13	15433	19	19.2	78.3791	11.293	10.6047	12.8481	23.4528	89.672	113.1248
1253156	1	2022	Natural Stand	L 	13	15434	20.3	18.9	92.5718	13.1001	11.6453	14.7481	26.3933	105.6719	132.0652
1253156	1	2022	Natural Stand	L 	13	15435	26.4	17.2	179.2362	23.616	16.8862	25.4991	42.3853	202.8522	245.2376
1253156	1	2022	Natural Stand	L 	13	15436	16	16.3	50.8767	7.6809	8.3166	8.9807	17.2973	58.5576	75.8549
1253156	1	2022	Natural Stand	L 	13	15437	15.8	16.25	49.2926	7.4672	8.1699	8.7484	16.9183	56.7598	73.6781
1253156	1	2022	Natural Stand	L 	13	15438	13.9	15.9	35.7156	5.6022	6.8159	6.6984	13.5143	41.3178	54.8321
1253156	1	2022	Natural Stand	L 	13	15439	17.5	15.7	63.7362	9.3908	9.4403	10.8246	20.2649	73.127	93.3919
1253156	1	2022	Natural Stand	L 	13	15440	18	15.4	68.4151	10.0033	9.824	11.4791	21.3031	78.4184	99.7215
1253156	1	2022	Natural Stand	L 	13	15441	14.2	15.3	37.6858	5.877	7.0249	7.0032	14.0281	43.5629	57.591
1253156	1	2022	Natural Stand	L 	13	15442	18.7	15.3	75.3041	10.897	10.3687	12.429	22.7976	86.201	108.9987
1253156	1	2022	Natural Stand	L 	13	15443	15.9	14.4	50.0809	7.5736	8.2431	8.8641	17.1073	57.6545	74.7618
1253156	1	2022	Natural Stand	L 	13	15444	16.8	14.3	57.518	8.5691	8.9107	9.9418	18.8525	66.0871	84.9397
1253156	1	2022	Natural Stand	L 	13	15445	14.3	14.2	38.3568	5.9703	7.0949	7.1064	14.2013	44.327	58.5284
1253156	1	2022	Natural Stand	L 	13	15446	14.7	14.2	41.1123	6.3514	7.3772	7.5269	14.9042	47.4636	62.3678
1253156	1	2022	Natural Stand	L 	13	15447	14.1	14.1	37.022	5.7846	6.955	6.9008	13.8559	42.8066	56.6625
1253156	1	2022	Natural Stand	L 	13	15448	14.4	14	39.0349	6.0643	7.1652	7.2104	14.3756	45.0992	59.4747
1253156	1	2022	Natural Stand	L 	13	15449	11.2	13.4	20.7485	3.4513	5.0219	4.2708	9.2927	24.1998	33.4925
1253156	1	2022	Natural Stand	L 	13	15450	12.4	13.3	26.8007	4.3364	5.7994	5.2799	11.0793	31.1371	42.2164
1253156	1	2022	Natural Stand	L 	13	15451	14.7	13.1	41.1123	6.3514	7.3772	7.5269	14.9042	47.4636	62.3678
1253156	1	2022	Natural Stand	L 	13	15452	10.4	13	17.2208	2.9228	4.5222	3.6597	8.1818	20.1435	28.3254
1253156	1	2022	Natural Stand	L 	13	15453	11.7	12.9	23.1572	3.8065	5.3419	4.6778	10.0196	26.9637	36.9833
1253156	1	2022	Natural Stand	L 	13	15454	9.8	12.8	14.8305	2.5581	4.1577	3.2334	7.3911	17.3885	24.7796
1253156	1	2022	Natural Stand	L 	13	15455	11.4	12.7	21.6929	3.5911	5.1492	4.4313	9.5805	25.2839	34.8644
1253156	1	2022	Natural Stand	L 	13	15456	12.7	12.2	28.4612	4.5752	5.9988	5.5496	11.5484	33.0365	44.5849
1253156	1	2022	Natural Stand	L 	13	15457	11.4	12	21.6929	3.5911	5.1492	4.4313	9.5805	25.2839	34.8644
1253156	1	2022	Natural Stand	L 	13	15458	11.4	11.9	21.6929	3.5911	5.1492	4.4313	9.5805	25.2839	34.8644
1253156	1	2022	Natural Stand	L 	13	15459	14.5	11.84	39.7201	6.1592	7.2357	7.3151	14.5508	45.8793	60.4301
1253156	1	2022	Natural Stand	L 	13	15460	11.4	11.8	21.6929	3.5911	5.1492	4.4313	9.5805	25.2839	34.8644
1253156	1	2022	Natural Stand	L 	13	15461	9.3	10.3	13.0006	2.2746	3.8608	2.8991	6.76	15.2752	22.0351
1253156	1	2022	Natural Stand	L 	13	15462	11.2	10.1	20.7485	3.4513	5.0219	4.2708	9.2927	24.1998	33.4925
1253156	1	2022	Natural Stand	L 	13	15463	8	10.1	8.9026	1.6227	3.1203	2.1183	5.2386	10.5253	15.764
1253156	1	2022	Natural Stand	L 	13	15464	7.4	7.4	7.3177	1.3624	2.7945	1.8007	4.5952	8.6801	13.2753
1253156	1	2022	Natural Stand	L 	13	15465	6.7	7.19	5.6997	1.0902	2.4281	1.4639	3.892	6.7898	10.6818
1253156	1	2022	Natural Stand	L 	13	15466	5.5	6.2	3.4698	0.7002	1.8368	0.9703	2.807	4.1701	6.9771
1253156	1	2022	Natural Stand	L 	13	15467	3.3	4	0.9603	0.2227	0.8918	0.3346	1.2265	1.183	2.4095
1259806	1	2004	Natural Stand	L 	13	15489	23.2	18.73	129.5123	17.6744	14.0659	19.4798	33.5457	147.1867	180.7324
1259806	1	2004	Natural Stand	L 	13	15490	20.8	18.72	98.4129	13.8349	12.053	15.5152	27.5682	112.2478	139.816
1259806	1	2004	Natural Stand	L 	13	15491	22	18.71	113.3206	15.6896	13.048	17.4389	30.487	129.0101	159.4971
1259806	1	2004	Natural Stand	L 	13	15492	23.8	18.32	138.1009	18.7161	14.5831	20.5444	35.1275	156.817	191.9445
1259806	1	2004	Natural Stand	L 	13	15493	13.6	14.45	33.8087	5.3346	6.6088	6.4007	13.0095	39.1434	52.1528
1259806	1	2004	Natural Stand	L 	13	15494	10.6	12.24	18.0657	3.0504	4.6457	3.8078	8.4535	21.1161	29.5696
1259806	1	2004	Natural Stand	L 	13	15495	5.3	6.33	3.1612	0.6444	1.743	0.8982	2.6412	3.8056	6.4468
1259806	1	2007	Natural Stand	L 	13	15616	23.4	19.65	132.3383	18.018	14.2377	19.8314	34.0691	150.3562	184.4253
1259806	1	2007	Natural Stand	L 	13	15617	20.9	19.4	99.6071	13.9845	12.135	15.671	27.806	113.5916	141.3976
1259806	1	2007	Natural Stand	L 	13	15618	24.3	18.99	145.5132	19.6096	15.0183	21.4541	36.4723	165.1228	201.5951
1259806	1	2007	Natural Stand	L 	13	15619	21.5	18.96	106.9551	14.9011	12.6306	16.6231	29.2538	121.8561	151.1099
1259806	1	2007	Natural Stand	L 	13	15620	13.5	14.1	33.1871	5.2471	6.5402	6.303	12.8432	38.4341	51.2773
1259806	1	2007	Natural Stand	L 	13	15621	5.4	7.03	3.3134	0.672	1.7897	0.9339	2.7236	3.9854	6.7089
1259806	1	2015	Natural Stand	L 	13	15727	21.4	20.8	105.7085	14.7461	12.5476	16.4624	29.0101	120.4546	149.4646
1259806	1	2015	Natural Stand	L 	13	15728	24.4	20.4	147.0238	19.791	15.1058	21.6385	36.7442	166.8148	203.559
1259806	1	2015	Natural Stand	L 	13	15729	23.2	19.9	129.5123	17.6744	14.0659	19.4798	33.5457	147.1867	180.7324
1259806	1	2015	Natural Stand	L 	13	15730	20.9	19.7	99.6071	13.9845	12.135	15.671	27.806	113.5916	141.3976
1259806	1	2015	Natural Stand	L 	13	15731	14.2	15.8	37.6858	5.877	7.0249	7.0032	14.0281	43.5629	57.591
1259806	1	2015	Natural Stand	L 	13	15732	12.1	15.3	25.1999	4.1046	5.602	5.0172	10.6192	29.3045	39.9237
1259806	1	2015	Natural Stand	L 	13	15733	13.5	14.6	33.1871	5.2471	6.5402	6.303	12.8432	38.4341	51.2773
1259806	1	2015	Natural Stand	L 	13	15734	10.6	12.6	18.0657	3.0504	4.6457	3.8078	8.4535	21.1161	29.5696
1259806	1	2015	Natural Stand	L 	13	15735	5.4	7.2	3.3134	0.672	1.7897	0.9339	2.7236	3.9854	6.7089
1259806	1	2015	Natural Stand	L 	13	15736	5.4	4.9	3.3134	0.672	1.7897	0.9339	2.7236	3.9854	6.7089
1259821	1	2006	Natural Stand	L 	13	15819	11.2	11.07	20.7485	3.4513	5.0219	4.2708	9.2927	24.1998	33.4925
1259821	1	2006	Natural Stand	L 	13	15820	9.7	9.04	14.4528	2.4999	4.0978	3.165	7.2628	16.9527	24.2155
1259821	1	2006	Natural Stand	L 	13	15821	8.8	8.82	11.3138	2.0094	3.5706	2.5838	6.1543	13.3232	19.4776
1259821	1	2012	Natural Stand	L 	13	15923	12.5	12.9	27.3475	4.4152	5.8657	5.369	11.2347	31.7627	42.9974
1259821	1	2012	Natural Stand	L 	13	15924	10.9	10.5	19.3792	3.2474	4.8327	4.0359	8.8686	22.6265	31.4951
1259821	1	2012	Natural Stand	L 	13	15925	10.7	10.4	18.4974	3.1153	4.7078	3.8831	8.5909	21.6126	30.2035
1259821	1	2012	Natural Stand	L 	13	15926	11	10.1	19.8294	3.3146	4.8955	4.1134	9.0089	23.144	32.1529
1259821	1	2012	Natural Stand	L 	13	15927	7.7	7.9	8.0868	1.4894	2.9561	1.9562	4.9123	9.5762	14.4884
1259821	1	2012	Natural Stand	L 	13	15928	5	6.6	2.7303	0.5655	1.6051	0.7955	2.4006	3.2958	5.6964
1259821	1	2012	Natural Stand	L 	13	15929	3.5	4.2	1.1135	0.2541	0.9692	0.3783	1.3475	1.3676	2.7151
1259846	1	2006	Natural Stand	L 	13	16034	30.3	22.13	253.4558	32.1676	20.5193	33.98	54.4992	285.6234	340.1226
1259846	1	2006	Natural Stand	L 	13	16035	21.5	18.54	106.9551	14.9011	12.6306	16.6231	29.2538	121.8561	151.1099
1259846	1	2006	Natural Stand	L 	13	16036	15.3	18.05	45.4634	6.9476	7.8067	8.1813	15.988	52.411	68.399
1259846	1	2006	Natural Stand	L 	13	16037	15.7	17.91	48.5118	7.3616	8.0969	8.6334	16.7303	55.8734	72.6037
1259846	1	2006	Natural Stand	L 	13	16038	19.5	17.51	83.6697	11.9704	11.0015	13.5628	24.5643	95.6402	120.2045
1259846	1	2006	Natural Stand	L 	13	16039	19.5	17.18	83.6697	11.9704	11.0015	13.5628	24.5643	95.6402	120.2045
1259846	1	2006	Natural Stand	L 	13	16040	18.2	17.08	70.3428	10.2543	9.9788	11.7465	21.7252	80.5971	102.3224
1259846	1	2006	Natural Stand	L 	13	16041	12.7	13.26	28.4612	4.5752	5.9988	5.5496	11.5484	33.0365	44.5849
1259846	1	2014	Natural Stand	L 	13	16051	31.6	21	281.6965	35.3459	21.7753	37.0888	58.8641	317.0425	375.9066
1259846	1	2014	Natural Stand	L 	13	16052	23.9	19.6	139.5647	18.893	14.6698	20.7247	35.3945	158.4577	193.8522
1259846	1	2014	Natural Stand	L 	13	16053	22	17.9	113.3206	15.6896	13.048	17.4389	30.487	129.0101	159.4971
1259846	1	2014	Natural Stand	L 	13	16054	21.3	17.6	104.4707	14.592	12.4648	16.3025	28.7673	119.0627	147.83
1259846	1	2014	Natural Stand	L 	13	16055	15.3	13.4	45.4634	6.9476	7.8067	8.1813	15.988	52.411	68.399
1259846	1	2014	Natural Stand	L 	13	16056	10.3	9.3	16.8074	2.8601	4.4608	3.5867	8.0475	19.6675	27.715
1259846	1	2023	Natural Stand	L 	13	16062	26	21.1	172.4852	22.821	16.5255	24.7006	41.2261	195.3062	236.5323
1259846	1	2023	Natural Stand	L 	13	16063	23.6	20.3	135.2011	18.3652	14.4101	20.1863	34.5964	153.5663	188.1627
1259846	1	2023	Natural Stand	L 	13	16064	22.1	17.6	114.6203	15.85	13.132	17.6045	30.7365	130.4703	161.2068
1259846	1	2023	Natural Stand	L 	13	16065	17.1	14.8	60.1359	8.9162	9.1366	10.3154	19.452	69.0521	88.504
1259846	1	2023	Natural Stand	L 	13	16066	18	13.7	68.4151	10.0033	9.824	11.4791	21.3031	78.4184	99.7215
1259846	1	2023	Natural Stand	L 	13	16067	13.9	11.9	35.7156	5.6022	6.8159	6.6984	13.5143	41.3178	54.8321
1259846	1	2023	Natural Stand	L 	13	16068	11.9	9.9	24.1655	3.954	5.4715	4.8459	10.3174	28.1195	38.4369
1259846	1	2023	Natural Stand	L 	13	16069	5.6	5.1	3.6307	0.7291	1.8842	1.0074	2.8915	4.3598	7.2513
1259911	1	2004	Natural Stand	L 	13	16074	23	21.64	126.723	17.3345	13.8947	19.1315	33.0262	144.0575	177.0837
1259911	1	2004	Natural Stand	L 	13	16075	21.6	19.77	108.2105	15.057	12.7138	16.7847	29.4985	123.2674	152.7659
1259911	1	2004	Natural Stand	L 	13	16076	22.2	17.45	115.929	16.0113	13.2161	17.7709	30.987	131.9403	162.9274
1259911	1	2004	Natural Stand	L 	13	16077	24	17.4	141.0378	19.0707	14.7567	20.9058	35.6625	160.1085	195.7711
1259911	1	2004	Natural Stand	L 	13	16078	18.9	16.43	77.3458	11.1601	10.5258	12.7076	23.2334	88.5059	111.7394
1259911	1	2004	Natural Stand	L 	13	16079	14.2	13.32	37.6858	5.877	7.0249	7.0032	14.0281	43.5629	57.591
1259911	1	2004	Natural Stand	L 	13	16080	10.3	12.94	16.8074	2.8601	4.4608	3.5867	8.0475	19.6675	27.715
1259911	1	2004	Natural Stand	L 	13	16081	17.2	12.83	61.0242	9.0335	9.2122	10.4415	19.6537	70.0577	89.7114
1259911	1	2004	Natural Stand	L 	13	16082	10.6	10.12	18.0657	3.0504	4.6457	3.8078	8.4535	21.1161	29.5696
1259911	1	2004	Natural Stand	L 	13	16083	5.7	4.89	3.7959	0.7587	1.9319	1.0452	2.9772	4.5546	7.5317
1259911	1	2009	Natural Stand	L 	13	16126	22.9	23.13	125.342	17.1659	13.8093	18.9586	32.7679	142.5079	175.2758
1259911	1	2009	Natural Stand	L 	13	16127	21.4	21.74	105.7085	14.7461	12.5476	16.4624	29.0101	120.4546	149.4646
1259911	1	2009	Natural Stand	L 	13	16128	18.2	20.75	70.3428	10.2543	9.9788	11.7465	21.7252	80.5971	102.3224
1259911	1	2009	Natural Stand	L 	13	16129	25.1	19.82	157.8621	21.0872	15.7223	22.9522	38.6745	178.9493	217.6239
1259911	1	2009	Natural Stand	L 	13	16130	26	18.67	172.4852	22.821	16.5255	24.7006	41.2261	195.3062	236.5323
1259911	1	2009	Natural Stand	L 	13	16131	21.7	18.66	109.4747	15.2138	12.7971	16.947	29.7441	124.6885	154.4326
1259911	1	2009	Natural Stand	L 	13	16132	16.6	17.45	55.8116	8.342	8.761	9.6968	18.4578	64.1536	82.6114
1259911	1	2009	Natural Stand	L 	13	16133	17	15.47	59.2554	8.7996	9.0611	10.1901	19.2512	68.0551	87.3063
1259911	1	2009	Natural Stand	L 	13	16134	15.4	14.7	46.2143	7.0499	7.8789	8.2931	16.1721	53.2642	69.4363
1259911	1	2009	Natural Stand	L 	13	16135	14.2	13.76	37.6858	5.877	7.0249	7.0032	14.0281	43.5629	57.591
1259911	1	2009	Natural Stand	L 	13	16136	5.7	6.08	3.7959	0.7587	1.9319	1.0452	2.9772	4.5546	7.5317
1259911	1	2019	Natural Stand	L 	13	16184	22.8	24.1	123.9702	16.9982	13.7241	18.7865	32.5106	140.9684	173.479
1259911	1	2019	Natural Stand	L 	13	16185	21.6	23.3	108.2105	15.057	12.7138	16.7847	29.4985	123.2674	152.7659
1259911	1	2019	Natural Stand	L 	13	16186	21.7	22.5	109.4747	15.2138	12.7971	16.947	29.7441	124.6885	154.4326
1259911	1	2019	Natural Stand	L 	13	16187	25.3	21.1	161.0444	21.466	15.8998	23.335	39.2348	182.5103	221.7451
1259911	1	2019	Natural Stand	L 	13	16188	22.9	19.73	125.342	17.1659	13.8093	18.9586	32.7679	142.5079	175.2758
1259911	1	2019	Natural Stand	L 	13	16189	16.7	17.8	56.6609	8.4552	8.8358	9.8189	18.6547	65.1161	83.7708
1259911	1	2019	Natural Stand	L 	13	16190	21.5	17.3	106.9551	14.9011	12.6306	16.6231	29.2538	121.8561	151.1099
1259911	1	2019	Natural Stand	L 	13	16191	18.5	17	73.2951	10.6373	10.2122	12.1536	22.3657	83.9324	106.2982
1259911	1	2019	Natural Stand	L 	13	16192	17.6	16.2	64.656	9.5116	9.5167	10.9539	20.4706	74.1676	94.6382
1259911	1	2019	Natural Stand	L 	13	16193	15.8	14.9	49.2926	7.4672	8.1699	8.7484	16.9183	56.7598	73.6781
1259911	1	2019	Natural Stand	L 	13	16194	15.2	13.93	44.7199	6.8462	7.7346	8.0703	15.8049	51.566	67.3709
1259911	1	2019	Natural Stand	L 	13	16195	15.5	12.9	46.9727	7.153	7.9514	8.4058	16.3572	54.1257	70.4828
1259911	1	2019	Natural Stand	L 	13	16196	14.7	12.3	41.1123	6.3514	7.3772	7.5269	14.9042	47.4636	62.3678
1259911	1	2019	Natural Stand	L 	13	16197	11.5	10.7	22.1746	3.6621	5.2132	4.5127	9.7258	25.8367	35.5625
1259911	1	2019	Natural Stand	L 	13	16198	9.6	8.5	14.0811	2.4425	4.0382	3.0974	7.1356	16.5235	23.6591
1259911	1	2019	Natural Stand	L 	13	16199	7.3	6.77	7.0716	1.3214	2.7413	1.7503	4.4916	8.393	12.8846
1259916	1	2005	Natural Stand	L 	13	16249	19.7	16.02	85.8445	12.2476	11.1615	13.8542	25.0157	98.0921	123.1078
1259916	1	2005	Natural Stand	L 	13	16250	16.8	13.28	57.518	8.5691	8.9107	9.9418	18.8525	66.0871	84.9397
1259916	1	2005	Natural Stand	L 	13	16251	9.1	9.05	12.3089	2.1663	3.7439	2.7707	6.5147	14.4752	20.9899
1259916	1	2005	Natural Stand	L 	13	16252	5.2	3.99	3.0134	0.6175	1.6967	0.8632	2.5599	3.6308	6.1907
1259916	1	2013	Natural Stand	L 	13	16262	20.8	16.2	98.4129	13.8349	12.053	15.5152	27.5682	112.2478	139.816
1259916	1	2013	Natural Stand	L 	13	16263	18.7	14	75.3041	10.897	10.3687	12.429	22.7976	86.201	108.9987
1259916	1	2013	Natural Stand	L 	13	16264	15.9	13.4	50.0809	7.5736	8.2431	8.8641	17.1073	57.6545	74.7618
1259916	1	2013	Natural Stand	L 	13	16265	15.3	11.3	45.4634	6.9476	7.8067	8.1813	15.988	52.411	68.399
1259916	1	2013	Natural Stand	L 	13	16266	10.4	10.2	17.2208	2.9228	4.5222	3.6597	8.1818	20.1435	28.3254
1259916	1	2013	Natural Stand	L 	13	16267	5.4	4.7	3.3134	0.672	1.7897	0.9339	2.7236	3.9854	6.7089
1259926	1	2005	Natural Stand	L 	13	16286	8.2	7.74	9.473	1.7151	3.2312	2.2302	5.4614	11.188	16.6494
1259926	1	2013	Natural Stand	L 	13	16290	7.5	6.1	7.5689	1.404	2.8481	1.8518	4.6999	8.9729	13.6728
1259926	1	2013	Natural Stand	L 	13	16291	5.3	4.2	3.1612	0.6444	1.743	0.8982	2.6412	3.8056	6.4468
1259951	1	2005	Natural Stand	L 	13	16299	13.1	12.6	30.7695	4.9048	6.2678	5.9201	12.1878	35.6743	47.8621
1259951	1	2005	Natural Stand	L 	13	16300	14.2	11.46	37.6858	5.877	7.0249	7.0032	14.0281	43.5629	57.591
1259951	1	2005	Natural Stand	L 	13	16301	16.1	10.35	51.6801	7.789	8.3902	9.0981	17.4882	59.4691	76.9573
1259951	1	2005	Natural Stand	L 	13	16302	13.1	9.61	30.7695	4.9048	6.2678	5.9201	12.1878	35.6743	47.8621
1259951	1	2005	Natural Stand	L 	13	16303	5.4	7.04	3.3134	0.672	1.7897	0.9339	2.7236	3.9854	6.7089
1259951	1	2005	Natural Stand	L 	13	16304	8.3	6.99	9.7662	1.7623	3.2871	2.2872	5.5743	11.5285	17.1028
1259951	1	2010	Natural Stand	L 	13	16314	13.9	12.84	35.7156	5.6022	6.8159	6.6984	13.5143	41.3178	54.8321
1259951	1	2010	Natural Stand	L 	13	16315	15.1	11.58	43.9837	6.7456	7.6627	7.96	15.6228	50.7293	66.352
1259951	1	2010	Natural Stand	L 	13	16316	17.5	10.99	63.7362	9.3908	9.4403	10.8246	20.2649	73.127	93.3919
1259951	1	2010	Natural Stand	L 	13	16317	13.9	9.53	35.7156	5.6022	6.8159	6.6984	13.5143	41.3178	54.8321
1259951	1	2010	Natural Stand	L 	13	16318	5.4	7.5	3.3134	0.672	1.7897	0.9339	2.7236	3.9854	6.7089
1259951	1	2010	Natural Stand	L 	13	16319	9.4	7.36	13.355	2.3298	3.9197	2.9645	6.8842	15.6848	22.5689
1259951	1	2010	Natural Stand	L 	13	16320	5.5	5.21	3.4698	0.7002	1.8368	0.9703	2.807	4.1701	6.9771
1259951	1	2022	Natural Stand	L 	13	16331	16.2	15.5	52.4911	7.8979	8.464	9.2162	17.6802	60.389	78.0692
1259951	1	2022	Natural Stand	L 	13	16332	20.6	12.7	96.0506	13.5383	11.8894	15.2059	27.0953	109.5889	136.6843
1259951	1	2022	Natural Stand	L 	13	16333	16.5	12.5	54.9699	8.2297	8.6865	9.5755	18.262	63.1997	81.4616
1259951	1	2022	Natural Stand	L 	13	16334	12.9	9.01	29.6018	4.7384	6.1329	5.7333	11.8662	34.3402	46.2064
1259951	1	2022	Natural Stand	L 	13	16335	9.5	8.8	13.7151	2.3858	3.9788	3.0306	7.0094	16.1009	23.1103
1259951	1	2022	Natural Stand	L 	13	16336	9.7	8.4	14.4528	2.4999	4.0978	3.165	7.2628	16.9527	24.2155
1259951	1	2022	Natural Stand	L 	13	16337	10.1	8.21	15.9987	2.7371	4.3388	3.4431	7.7819	18.7358	26.5177
1259951	1	2022	Natural Stand	L 	13	16338	10	8.2	15.6034	2.6766	4.2782	3.3724	7.6506	18.28	25.9306
1259951	1	2022	Natural Stand	L 	13	16339	6.9	5.8	6.1372	1.1645	2.5313	1.5564	4.0877	7.3017	11.3894
1259951	1	2022	Natural Stand	L 	13	16340	3.7	3.8	1.2805	0.2878	1.0485	0.4247	1.4732	1.5683	3.0415
1259951	1	2022	Natural Stand	L 	13	16341	3.6	3.5	1.1952	0.2707	1.0086	0.4012	1.4098	1.4659	2.8757
1259951	1	2022	Natural Stand	L 	13	16342	2.9	2.8	0.6939	0.1666	0.7429	0.2556	0.9985	0.8606	1.8591
1259951	1	2022	Natural Stand	L 	13	16343	3	2.7	0.7557	0.1798	0.7794	0.2744	1.0537	0.9355	1.9892
1259951	1	2022	Natural Stand	L 	13	16344	2.7	2.6	0.5798	0.142	0.6715	0.2203	0.8918	0.7218	1.6135
1259961	1	2005	Natural Stand	L 	13	16362	20.2	15.55	91.4293	12.9558	11.5642	14.5971	26.1613	104.3851	130.5464
1259961	1	2005	Natural Stand	L 	13	16363	16	15	50.8767	7.6809	8.3166	8.9807	17.2973	58.5576	75.8549
1259961	1	2005	Natural Stand	L 	13	16364	22.6	14.83	121.2537	16.6656	13.5542	18.4447	31.9989	137.9193	169.9181
1259961	1	2005	Natural Stand	L 	13	16365	19.9	14.54	88.053	12.5282	11.3221	14.149	25.471	100.5812	126.0522
1259961	1	2005	Natural Stand	L 	13	16366	17.5	14.24	63.7362	9.3908	9.4403	10.8246	20.2649	73.127	93.3919
1259961	1	2005	Natural Stand	L 	13	16367	12.4	10.58	26.8007	4.3364	5.7994	5.2799	11.0793	31.1371	42.2164
1259961	1	2010	Natural Stand	L 	13	16368	16.7	14.9	56.6609	8.4552	8.8358	9.8189	18.6547	65.1161	83.7708
1259961	1	2010	Natural Stand	L 	13	16369	23.4	14.79	132.3383	18.018	14.2377	19.8314	34.0691	150.3562	184.4253
1259961	1	2010	Natural Stand	L 	13	16370	21	14.4	100.8099	14.135	12.2172	15.8277	28.0449	114.945	142.9899
1259961	1	2010	Natural Stand	L 	13	16371	20.5	14.39	94.8824	13.3913	11.8078	15.0525	26.8603	108.2738	135.1341
1259961	1	2010	Natural Stand	L 	13	16372	18.1	13.62	69.375	10.1284	9.9013	11.6124	21.5137	79.5033	101.017
1259961	1	2022	Natural Stand	L 	13	16373	21.8	16.9	110.7478	15.3715	12.8806	17.1102	29.9908	126.1192	156.11
1259961	1	2022	Natural Stand	L 	13	16374	24.3	16.42	145.5132	19.6096	15.0183	21.4541	36.4723	165.1228	201.5951
1259961	1	2022	Natural Stand	L 	13	16375	17.4	16.1	62.8243	9.2708	9.3641	10.6961	20.0602	72.0951	92.1553
1259961	1	2022	Natural Stand	L 	13	16376	21.5	15.6	106.9551	14.9011	12.6306	16.6231	29.2538	121.8561	151.1099
1259961	1	2022	Natural Stand	L 	13	16377	19.1	15.13	79.4206	11.4267	10.6837	12.9894	23.6732	90.8473	114.5204
1260036	1	2004	Natural Stand	L 	13	16379	13.7	15.14	34.4373	5.423	6.6776	6.4992	13.1768	39.8604	53.0371
1260036	1	2004	Natural Stand	L 	13	16380	14	12.95	36.3652	5.693	6.8854	6.7992	13.6846	42.0583	55.7429
1260036	1	2004	Natural Stand	L 	13	16381	9	10.57	11.9716	2.1133	3.6859	2.7076	6.3935	14.0849	20.4784
1260036	1	2004	Natural Stand	L 	13	16382	11.9	9.88	24.1655	3.954	5.4715	4.8459	10.3174	28.1195	38.4369
